,count,references
See Non-naturals,1,Non-naturals
See Tonnage,1,Tonnage
See Ginet,1,Ginet
"See fW-
fhould retire",1,"fW-
fhould retire"
See Amba,1,Amba
See the feclion,1,the feclion
"See Ram
part",1,"Ram
part"
"See Buc
anum and
Murex",1,"Buc
anum and
Murex"
See Fakt,1,Fakt
"See Las-
ENGRAFT1NG",1,"Las-
ENGRAFT1NG"
See Acre,1,Acre
See Columra,1,Columra
"See Inde*
gul’s country",1,"Inde*
gul’s country"
"See ""Lk-w-Language",1,"""Lk-w-Language"
"See Gaelic in appen
dix",1,"Gaelic in appen
dix"
See Custom and Habit,1,Custom and Habit
See Imperatoria,1,Imperatoria
See Francis of Ajffi,1,Francis of Ajffi
See there n° l JO,1,there n° l JO
"See Cotyle
don",1,"Cotyle
don"
"See the article
Foliating",1,"the article
Foliating"
"See ^
Pleuronectes",1,"^
Pleuronectes"
See Syracuse,1,Syracuse
"See Annuncia
tion",1,"Annuncia
tion"
See Buggery,1,Buggery
"See At-
From Egypt he went to Cyprus",1,"At-
From Egypt he went to Cyprus"
See A lit,1,A lit
"See Mort
gage",1,"Mort
gage"
See Xanthoxylum,1,Xanthoxylum
"See the ar
ticle Time",1,"the ar
ticle Time"
See alfo Serpent in thisAppEKDix,1,alfo Serpent in thisAppEKDix
See 'Book-Binding,1,'Book-Binding
See {Hift,1,{Hift
See Ojmum,1,Ojmum
"See (the Index fubjoined
Falkirk",1,"(the Index fubjoined
Falkirk"
See Rolling-prefs Printing,1,Rolling-prefs Printing
See Gypsum,1,Gypsum
See Abies,1,Abies
"See Tan
ning",1,"Tan
ning"
See alfo Miniature-Painting,1,alfo Miniature-Painting
See Bohemia,1,Bohemia
See Military-iS/rffc,1,Military-iS/rffc
"See Me- BifesJi
DICING",1,"Me- BifesJi
DICING"
See further the article Bice,1,further the article Bice
See Gabus,1,Gabus
See Arista,1,Arista
"See its nature and ufe under
the article Arithmetic",1,"its nature and ufe under
the article Arithmetic"
See Imputation,1,Imputation
See Naval Tactics,1,Naval Tactics
See Heliast^:,1,Heliast^:
See Potsdam,1,Potsdam
See Echeneis,1,Echeneis
See the article Poultry,1,the article Poultry
See Arbiter and Arbitration,1,Arbiter and Arbitration
"See the
article Crime andPunijhment",1,"the
article Crime andPunijhment"
See n° 376,1,n° 376
See Odyf,1,Odyf
See Hirundo,1,Hirundo
See Anarrhicas,1,Anarrhicas
See Agrarian Law,1,Agrarian Law
See SfcMEN,1,SfcMEN
See 482,1,482
See Iolaus,1,Iolaus
See Canicula,1,Canicula
See Fort,1,Fort
See Ar- ter of the Germans at Strafburg *,1,Ar- ter of the Germans at Strafburg *
See Curule,1,Curule
See Fresco,1,Fresco
"See Antoni-
MARDIKERS",1,"Antoni-
MARDIKERS"
See Trial terion of the point in difpute *,1,Trial terion of the point in difpute *
See Paruament,1,Paruament
See Passau,1,Passau
"See (the hictex
fubjoined to) Medicine",1,"(the hictex
fubjoined to) Medicine"
See the article Giant,1,the article Giant
See Logarithms,1,Logarithms
"See Afte
rtax and
Star-ftctc",1,"Afte
rtax and
Star-ftctc"
"See Fritilla-
RIA",1,"Fritilla-
RIA"
See Mackenzie s Lives,1,Mackenzie s Lives
See 'Env,1,'Env
See Charm,1,Charm
"See Metaphy
sics",1,"Metaphy
sics"
See Guard,1,Guard
"See Diocese and
I Bishop",1,"Diocese and
I Bishop"
See Theft,1,Theft
See the articles Cleff and Gamut,1,the articles Cleff and Gamut
See Annihilation,1,Annihilation
See Burial,1,Burial
See Excommunication,1,Excommunication
See Installment,1,Installment
See n° 4,1,n° 4
See Russia,1,Russia
See Varnish,1,Varnish
"See Me-
Ju/a",1,"Me-
Ju/a"
See Chimera,1,Chimera
See Fxiu;,1,Fxiu;
See Averdupois,1,Averdupois
See Blitum,1,Blitum
See ’H,1,’H
See Pru'nus,1,Pru'nus
See Birds-Nests,1,Birds-Nests
"See Part*
the parting from the original weight of the gold ef- ",1,"Part*
the parting from the original weight of the gold ef- "
See Bezant,1,Bezant
See Pollen,1,Pollen
See Nettle and Urtica,1,Nettle and Urtica
"See example
XCIV",1,"example
XCIV"
See Comparison; andOxATORY,1,Comparison; andOxATORY
See Fore/},1,Fore/}
See Apts,1,Apts
See Cavendish,1,Cavendish
"See (the
CACHRYS",1,"(the
CACHRYS"
See Abyssinian,1,Abyssinian
See Celt,1,Celt
See G&'s,1,G&'s
See Baoca,1,Baoca
See Indigo,1,Indigo
See (Hijlory of) Scotland,1,(Hijlory of) Scotland
See XLVIII,1,XLVIII
See Tartary,1,Tartary
See Cohesion,1,Cohesion
See Word,1,Word
See Esquimaux,1,Esquimaux
See Brilliant Diamond,1,Brilliant Diamond
See the ar,1,the ar
"See the articles Agri-
cola",1,"the articles Agri-
cola"
See XXXVI,1,XXXVI
See Zty/flg Leather,1,Zty/flg Leather
See Anastrophe,1,Anastrophe
See Fumaria,1,Fumaria
See Bath,1,Bath
See Esoi:,1,Esoi:
"See the ar
ticle Latere",1,"the ar
ticle Latere"
See Preterite,1,Preterite
See Dracontium,1,Dracontium
"See Lords and Par
liament",1,"Lords and Par
liament"
See alfoEpiscoPACY,1,alfoEpiscoPACY
See Troia,1,Troia
See Masculus Flos,1,Masculus Flos
See the article Medicine,1,the article Medicine
See Storax,1,Storax
See Sarcophagus,1,Sarcophagus
See Eiele,1,Eiele
See Man-slaughter,1,Man-slaughter
"See alfo Cashew-
nut",1,"alfo Cashew-
nut"
"See La-
tium",1,"La-
tium"
See Brewery,1,Brewery
See Xanthium,1,Xanthium
See Gv^-Powder,1,Gv^-Powder
See Belchite,1,Belchite
"See Coun
sel",1,"Coun
sel"
See Tronic,1,Tronic
See the word Allegory,1,the word Allegory
See Trochee,1,Trochee
See Purification,1,Purification
"See Cry- fame caufe * Henckel gives us a remarkable account
fi aliiz at ion",1,"Cry- fame caufe * Henckel gives us a remarkable account
fi aliiz at ion"
See Whigs,1,Whigs
See Forge,1,Forge
See Connection,1,Connection
See Anatomv,1,Anatomv
See Abbot,1,Abbot
See Amadan,1,Amadan
See King’s Bench,1,King’s Bench
See Brachmans,1,Brachmans
See Astronomy and Geography,1,Astronomy and Geography
"See Pa
gans",1,"Pa
gans"
"See Nca>
contiguous to Rome",1,"Nca>
contiguous to Rome"
See alfo Marchet,1,alfo Marchet
See Bubon,1,Bubon
See the article Issue,1,the article Issue
See William,1,William
See Conti- 204,1,Conti- 204
See (HiJIory of) France,1,(HiJIory of) France
"See Pari
his making a triumphal entry into Alexandria foon I
ter",1,"Pari
his making a triumphal entry into Alexandria foon I
ter"
See Taxus,1,Taxus
"See Colour-
Making",1,"Colour-
Making"
See Factor,1,Factor
See Wage,1,Wage
See the articles Light,1,the articles Light
See Battery,1,Battery
See Papilio,1,Papilio
See c,1,c
See Haller's Hijl,1,Haller's Hijl
See Elector,1,Elector
"See (the Index fubjointd to)
Medicine",1,"(the Index fubjointd to)
Medicine"
See Anu great daughter *,1,Anu great daughter *
"See CooPERi
SHAG",1,"CooPERi
SHAG"
"See Dip
ping-needle",1,"Dip
ping-needle"
"See Bar~
dry and
oths",1,"Bar~
dry and
oths"
See Lutetia,1,Lutetia
See Ikon,1,Ikon
See Detergent,1,Detergent
See Moral Pbilofophy,1,Moral Pbilofophy
See Pentateuch,1,Pentateuch
See Ff,1,Ff
See Indulgence,1,Indulgence
See the article Crown,1,the article Crown
"See Per
spective",1,"Per
spective"
See Banc,1,Banc
"See the article Sideroxy-
lum",1,"the article Sideroxy-
lum"
"See Pa
tronage",1,"Pa
tronage"
See Cornu Ammonis,1,Cornu Ammonis
See SELF-Murder,1,SELF-Murder
See Privateer,1,Privateer
See Alopecia,1,Alopecia
See Linaria,1,Linaria
See Se&,1,Se&
See XLV,1,XLV
See Trick ecus,1,Trick ecus
See Uivorce,1,Uivorce
See Ebenus,1,Ebenus
See Common-place-book,1,Common-place-book
See the article Chrysalis,1,the article Chrysalis
"See Divi
nation",1,"Divi
nation"
See Antigua,1,Antigua
See the article Parson,1,the article Parson
"See [Hijlcry
of the) Jews",1,"[Hijlcry
of the) Jews"
See Conocarpus,1,Conocarpus
See Nilometer,1,Nilometer
"See B
tan princes appointed a particular officer",1,"B
tan princes appointed a particular officer"
See Bastard; and Law,1,Bastard; and Law
See Chaplain,1,Chaplain
See Q,1,Q
See Battle-ax,1,Battle-ax
See Sound,1,Sound
See Hieroglyphic,1,Hieroglyphic
See Assignation,1,Assignation
See Alexandretta,1,Alexandretta
See Alfred,1,Alfred
"See the detached articles Evaporation and
Distillation)",1,"the detached articles Evaporation and
Distillation)"
See the ar-great fervice in this refpedl*,1,the ar-great fervice in this refpedl*
See Judas,1,Judas
See Parallax,1,Parallax
See Brevity,1,Brevity
"See Go
vernment",1,"Go
vernment"
See Archeus,1,Archeus
See Drama,1,Drama
See Charybdis,1,Charybdis
See Regulus of Antimony,1,Regulus of Antimony
See Ambitus,1,Ambitus
See Yi^-Ship,1,Yi^-Ship
"See Witena-ZV/oL
Curia Baronum",1,"Witena-ZV/oL
Curia Baronum"
"See E-
I/Ectricity paflim",1,"E-
I/Ectricity paflim"
See Carbuncle,1,Carbuncle
See Kamtchatka,1,Kamtchatka
See the annexed Table,1,the annexed Table
See Ctr- or chafe,1,Ctr- or chafe
See Behn,1,Behn
See Procleusmaticus,1,Procleusmaticus
See that article pajfim,1,that article pajfim
"See Chivalr-y (CWi? o/"")",1,"Chivalr-y (CWi? o/"")"
"See Con
secration",1,"Con
secration"
See Concord,1,Concord
See Fata- mon fize in height and ftrength*,1,Fata- mon fize in height and ftrength*
"See the
wives of the daughters of men: to which Semiazas",1,"the
wives of the daughters of men: to which Semiazas"
See (Hiflory of) Rome,1,(Hiflory of) Rome
See n° 1,1,n° 1
See Qangrene,1,Qangrene
"See the
fendix to his Obfervations on the Difeafes of the Army",1,"the
fendix to his Obfervations on the Difeafes of the Army"
See Plea andIjjue,1,Plea andIjjue
"See Anorexia in
the order of the alphabet",1,"Anorexia in
the order of the alphabet"
See Prayer,1,Prayer
See the articles Drowning,1,the articles Drowning
"See the article
Brick",1,"the article
Brick"
See Microscopic Objefls,1,Microscopic Objefls
"See Super-
INTENDANT",1,"Super-
INTENDANT"
See O-taheitee,1,O-taheitee
See Point,1,Point
"See A-
nitomy",1,"A-
nitomy"
"See CanA
nitude in the rudder of Argo",1,"CanA
nitude in the rudder of Argo"
"See Electri
city",1,"Electri
city"
See Inch and As,1,Inch and As
See Medal,1,Medal
See Medicago,1,Medicago
See (Wager of) Law,1,(Wager of) Law
See Allegro and Presto,1,Allegro and Presto
See United Provinces,1,United Provinces
See Capri,1,Capri
See Armed Ship,1,Armed Ship
See Smut,1,Smut
See LXV,1,LXV
See Variation,1,Variation
See Balsam,1,Balsam
See Vitus’s Dance,1,Vitus’s Dance
See Tacking,1,Tacking
See Year,1,Year
"See the ar-
Delphos",1,"the ar-
Delphos"
See Rabutin,1,Rabutin
See Light in the Index fubjoined to Optics,1,Light in the Index fubjoined to Optics
"See Mc-
taphyfics",1,"Mc-
taphyfics"
See Serjeant,1,Serjeant
"See Ward’s preface to
his edition of Lily’s Grammar",1,"Ward’s preface to
his edition of Lily’s Grammar"
See Btfw- ^ The bamboa,1,Btfw- ^ The bamboa
"See the Index fubjoined to Medi
cine",1,"the Index fubjoined to Medi
cine"
"See Fachi
ftinftion to allodium ; which latter the writers on this
fubjeft define to be every man’s own land",1,"Fachi
ftinftion to allodium ; which latter the writers on this
fubjeft define to be every man’s own land"
"See Paint
ing",1,"Paint
ing"
See Pilgrimage,1,Pilgrimage
"See fa D fa: ^et us *n t^le ^ame manner ta^e t^e t^ree f°unds
' re",1,"fa D fa: ^et us *n t^le ^ame manner ta^e t^e t^ree f°unds
' re"
See Walachia,1,Walachia
"See the
article Reading",1,"the
article Reading"
See thefe ropes as reprefented in the article Ship,1,thefe ropes as reprefented in the article Ship
"See the
article Poetry",1,"the
article Poetry"
See Squa-h with the fun-fifh of the Irilh *,1,Squa-h with the fun-fifh of the Irilh *
See Wil- pean fettlements are obliged to pafs under its cannon*,1,Wil- pean fettlements are obliged to pafs under its cannon*
See fur- though little known,1,fur- though little known
"See Bat
tering Ram",1,"Bat
tering Ram"
See Widow,1,Widow
See Kidnapping,1,Kidnapping
See Sophi,1,Sophi
See Tyrus,1,Tyrus
See Boloman,1,Boloman
See Calamine,1,Calamine
See Effluvia,1,Effluvia
See alfo courfe or velocity of the wind *,1,alfo courfe or velocity of the wind *
"See F’g-1*
The number 1 is reprefented by a pin with a fmall n° a*
head placed in the centre of the fquare",1,"F’g-1*
The number 1 is reprefented by a pin with a fmall n° a*
head placed in the centre of the fquare"
See Struthio,1,Struthio
See Excrements,1,Excrements
See Cucuealus,1,Cucuealus
See Rhamphastos,1,Rhamphastos
See Military and Marine,1,Military and Marine
See Doronicum,1,Doronicum
"See Cot-
TUS",1,"Cot-
TUS"
See Boarding,1,Boarding
See jltmo- ger if not an univerfal fphere of aCtion *,1,jltmo- ger if not an univerfal fphere of aCtion *
See Serge ant y,1,Serge ant y
See Incompatinle,1,Incompatinle
See (Hiftory of) Scotland,1,(Hiftory of) Scotland
See Bronze,1,Bronze
See Gilding,1,Gilding
See Macdowal’s Inft,1,Macdowal’s Inft
"See Mid-
EXTENT",1,"Mid-
EXTENT"
"See Gas^ero-
steus",1,"Gas^ero-
steus"
See Gammut,1,Gammut
"See Ores ^Cop
per",1,"Ores ^Cop
per"
See Spongia,1,Spongia
See Navy,1,Navy
See Coral,1,Coral
See the article Chimney,1,the article Chimney
"See Per*
panting height",1,"Per*
panting height"
"See Colour-
Ma king",1,"Colour-
Ma king"
See Platina,1,Platina
"See the
article Toll",1,"the
article Toll"
See Veer,1,Veer
"See For
tification and War",1,"For
tification and War"
"See Re
seda",1,"Re
seda"
See the article Attaint,1,the article Attaint
See Pregnancy,1,Pregnancy
See Nutrition,1,Nutrition
See Sq^ialus,1,Sq^ialus
See Geranium,1,Geranium
See Permutation,1,Permutation
"See Eva- 18 ev*^ent from llle property which all evaporations
poration",1,"Eva- 18 ev*^ent from llle property which all evaporations
poration"
See the article Motion,1,the article Motion
"See JV/rels
fuch as falls of all kinds",1,"JV/rels
fuch as falls of all kinds"
See Summons,1,Summons
"See (Index
fubjoined to) Medicine",1,"(Index
fubjoined to) Medicine"
"See Pargetting
and Stucco",1,"Pargetting
and Stucco"
"See the Is
deftroy them in great numbers",1,"the Is
deftroy them in great numbers"
"See Cypri-
NUS",1,"Cypri-
NUS"
See CovRT-Baron,1,CovRT-Baron
See Callionymus,1,Callionymus
"See alfo
King",1,"alfo
King"
See Lycoperbon,1,Lycoperbon
See MotacillA,1,MotacillA
"See UU in the fame figure ; as
alfo the article Scuttle",1,"UU in the fame figure ; as
alfo the article Scuttle"
See Anabaptists,1,Anabaptists
See Bouton,1,Bouton
See Can is,1,Can is
See Elasticity,1,Elasticity
See Fairs,1,Fairs
See Eugenia,1,Eugenia
See Dream,1,Dream
See River,1,River
"See Re
dundant",1,"Re
dundant"
See the Theory,1,the Theory
See Varietas,1,Varietas
See Toleration,1,Toleration
See the article Psalm,1,the article Psalm
"See Geass^-
Giiud~>‘-
MIS [ 5158 ] MIS
Mire-crow Grinding) and the Mechanical Part of Optics",1,"Geass^-
Giiud~>‘-
MIS [ 5158 ] MIS
Mire-crow Grinding) and the Mechanical Part of Optics"
See Pint and Me'asure,1,Pint and Me'asure
See Net,1,Net
See Cuprum,1,Cuprum
See Amorrhitis,1,Amorrhitis
"See alfo Haul
ing the Wind",1,"alfo Haul
ing the Wind"
See Linra,1,Linra
See Pius II,1,Pius II
See ArUs,1,ArUs
See Costkven-ess,1,Costkven-ess
See Ramsden’/ Machine,1,Ramsden’/ Machine
See Thun,1,Thun
See Ascii,1,Ascii
"See Cocmi-
trade in butter and cheefe",1,"Cocmi-
trade in butter and cheefe"
See Extasy,1,Extasy
See Tropjeolum,1,Tropjeolum
See Black,1,Black
See Thessaly,1,Thessaly
"See fpecimens of tranf-
parent colours prepared according to the above rules",1,"fpecimens of tranf-
parent colours prepared according to the above rules"
See Pawn,1,Pawn
See Ja^uelot,1,Ja^uelot
See Court of Chivalry,1,Court of Chivalry
See Subreptitious,1,Subreptitious
"See the
articles Wheel and Mill",1,"the
articles Wheel and Mill"
See Vinegar; and Materia Medica,1,Vinegar; and Materia Medica
See Carabus,1,Carabus
"See the
articles AcIhatas",1,"the
articles AcIhatas"
See 2,1,2
See Anchor,1,Anchor
"See Cor^
doge",1,"Cor^
doge"
See Dioscorea,1,Dioscorea
See Gum,1,Gum
See GW-Leaf,1,GW-Leaf
See (hiftory of) Rome,1,(hiftory of) Rome
See General Jffetnbly,1,General Jffetnbly
"See Cam-
CAMBRICKS",1,"Cam-
CAMBRICKS"
See Yucca,1,Yucca
"See An
tirrhinum",1,"An
tirrhinum"
